status_id,status_data,status_createdAt,status_timestamp,status_Latitude,status_Longitude,isReplytoStat,isReplytoScName,isReplytoUser,user_id,user_name,user_screenName,user_followers,user_followings,listed_in,user_statuses,account_createdAt,reputation,age,age_str
422789550289989632,RT @NHF_Hemophilia: Planning a trip with your #kids soon? Read this first: http://t.co/Eq1KPxglI4 #travel #bleedingdisorders,Mon Jan 13 17:57:38 +0000 2014,1389635858.0,30.048818,31.243666,,,,2289836436,نزف الدم الوراثي,HemophiliaEgy,34,30,1,55,Mon Jan 13 15:22:41 +0000 2014,34.0,117551.0,1 day 8 hour 39 minutes 11 seconds
422020918211117057,Have you started planning for #retirement? How to get started: http://t.co/nRH15cJmU0 #bleedingdisorders,Sat Jan 11 15:03:22 +0000 2014,1389452602.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
422778926985797634,Planning a trip with your #kids soon? Read this first: http://t.co/Eq1KPxglI4 #travel #bleedingdisorders,Mon Jan 13 17:15:25 +0000 2014,1389633325.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
418780291252387840,RT @pjlynch: NYC - January 13 - the first Believe event of 2014. Register FREE http://t.co/6511Fuma6n #hemophilia #bleedingdisorders,Thu Jan 02 16:26:16 +0000 2014,1388679976.0,,,,,,547158925,Sam Underwood,samunderwood,17082,886,142,2005,Fri Apr 06 22:51:16 +0000 2012,120.29577464788733,55991436.0,648 day 1 hour 10 minutes 36 seconds
421724230594859008,RT @NHF_Hemophilia: Healthy eating when you have #hemophilia: http://t.co/LLVklqV5DO #bleedingdisorders,Fri Jan 10 19:24:26 +0000 2014,1389381866.0,41.669818,-4.092685,,,,420961384,Laura Quintas ,LauraQuintasL,140,135,12,7881,Fri Nov 25 09:46:52 +0000 2011,11.666666666666666,67529700.0,781 day 14 hour 15 minutes 0 seconds
422825295151112192,RT @NHF_Hemophilia: Planning a trip with your #kids soon? Read this first: http://t.co/Eq1KPxglI4 #travel #bleedingdisorders,Mon Jan 13 20:19:40 +0000 2014,1389644380.0,,,,,,586997397,maya jo,mayajo4,725,617,6,27868,Mon May 21 21:58:06 +0000 2012,120.83333333333333,52106626.0,603 day 2 hour 3 minutes 46 seconds
418498645915217921,Recently get an #iPad? Download HemAware's #iPadApp &amp; get #bleedingdisorders news on your iPad! http://t.co/YOGk9kOxEQ #hemophilia,Wed Jan 01 21:47:07 +0000 2014,1388612827.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
420610260613599232,RT @NHF_Hemophilia: Thinking about starting prophylaxis treatment? Read this HemAware article first. http://t.co/on5Wpba7sY #bleedingdisord…,Tue Jan 07 17:37:55 +0000 2014,1389116275.0,,,,,,1320843416,Victoria Hartman,VBHartman,49,63,1,54,Mon Apr 01 17:54:48 +0000 2013,49.0,24905224.0,288 day 6 hour 7 minutes 4 seconds
421383850816581633,RT @hemophiliafed: In March we're kicking off our 20th anniversary in Tampa! Learn more about this meeting for all w/#bleedingdisorders: ht…,Thu Jan 09 20:51:53 +0000 2014,1389300713.0,30.450746,-91.154551,,,,2227216129,Louisiana Hemophilia,LAHemophilia,53,31,1,88,Mon Dec 02 20:12:54 +0000 2013,53.0,3728938.0,43 day 3 hour 48 minutes 58 seconds
422766460638072833,Got a question for one of tonight's panelists? Share it here. #hemophilia #bleedingdisorders http://t.co/Am7MxQo1TW,Mon Jan 13 16:25:53 +0000 2014,1389630353.0,40.730599,-73.986581,,,,109017479,Patrick James Lynch,pjlynch,2929,401,174,11528,Wed Jan 27 18:22:57 +0000 2010,16.833333333333332,125127535.0,1448 day 5 hour 38 minutes 55 seconds
